Track Name,Album Name,Artist Name(s),English Name Signals?,Release Date,Duration (ms),Popularity,Genres,Record Label,,,,,,,,,,,,
VENENO,"mañana, temprano",RØZ;DannyLux,,05/12/2025,211680,55,"electro corridos,sad sierreño,corridos tumbados,sierreño,corrido,música mexicana",Atlantic Records,,,,,,,,,,,,
Lucky Strike!,Lucky Strike!,Tiger La Flor,,05/12/2025,216208,45,,Arista Records,,,,,,,,,,,,
Bygones,Fantasy,Mother Soki,,05/12/2025,240813,45,,Mom+Pop Music,,,,,,,,,,,,
A Plea,A Plea,Flea,,02/12/2025,458053,50,funk rock,Nonesuch,,,,,,,,,,,,
High Road,High Road,Charlotte Day Wilson,,03/12/2025,206143,53,alternative r&b,XL Recordings,,,,,,,,,,,,
Cry Against The Wind,Cry Against The Wind,Elmiene,,05/12/2025,260240,57,uk r&b,Polydor Records,,,,,,,,,,,,
Paranoia,Paranoia,spill tab;boylife,,03/12/2025,171961,51,bedroom pop,Spill Tab Inc.,,,,,,,,,,,,
Crown for you,crown,Andrew Aged,,03/12/2025,163844,41,"bedroom pop,alternative r&b,expressionism",Two First Names Recordings,,,,,,,,,,,,
nothing on u,nothing on u,Bazzi,,03/12/2025,121161,65,,Artist Partner Group,,,,,,,,,,,,
Gangsta Graduation (feat. G Herbo),Gangsta Graduation (feat. G Herbo),Polo G;G Herbo,,05/12/2025,201586,58,"chicago drill,drill",Capalot/Columbia Records,,,,,,,,,,,,
Kissin My Friends,Kissin My Friends,Marshmello;INJI,,05/12/2025,137956,65,edm,Joytime Collective,,,,,,,,,,,,
HARD2TELL,HARD2TELL,Bilmuri,,05/12/2025,179830,62,post-hardcore,Columbia,,,,,,,,,,,,
Afterthought,Afterthought,The Band CAMINO,,03/12/2025,260435,63,,Atlantic Records,,,,,,,,,,,,
In Darkness,Always With Me,TEED,,05/12/2025,217513,50,,Nice Age,,,,,,,,,,,,
Lay Me Down Here,Lay Me Down Here,Them & I,,05/12/2025,183250,48,,broke,,,,,,,,,,,,
Sunday My Heart Hurts,Girl In A Bottle,Anna of the North,,05/12/2025,176383,53,,Play It Again Sam,,,,,,,,,,,,
Addiction,Addiction,ELHAE,,05/12/2025,117460,43,trap soul,BMG Rights Management (US) LLC,,,,,,,,,,,,
Hotel,Hotel,Maeve,,05/12/2025,150000,39,,2026 Maeve Touhey,,,,,,,,,,,,
Weightless,Weightless,it's murph;Arlo;Allegra Miles,,05/12/2025,274174,62,"stutter house,house,uk garage,rally house",Sonic Café,,,,,,,,,,,,
Can't Count Me Out,Can't Count Me Out,Trippie Redd,,01/12/2025,141639,60,melodic rap,1400 Entertainment/10K Projects/Atlantic Recording,,,,,,,,,,,,
Merry Go Round,Merry Go Round,Carol Ades,,05/12/2025,166556,45,,broke,,,,,,,,,,,,
Looking Down Proud,Looking Down Proud,Pecos & the Rooftops,,05/12/2025,239250,56,"red dirt,texas country,country",Warner Records,,,,,,,,,,,,
Bolo Blues,Bolo Blues,Lily Meola,,05/12/2025,150071,48,,Nettwerk Music Group,,,,,,,,,,,,
Baby Blue,Baby Blue,The Brook & The Bluff,,03/12/2025,185798,52,,Dualtone Music Group,,,,,,,,,,,,
Si Te Quedas,Si Te Quedas,Carla Morrison;Pablo Alborán,,04/12/2025,175748,67,latin pop,C Morrison Enterprises/5020 Records,,,,,,,,,,,,
Lost & Found,Lost & Found,Loe Shimmy,,03/12/2025,174600,55,sexy drill,Rebel/gamma.,,,,,,,,,,,,
AGAIN,AGAIN,SAHXL,,05/12/2025,151680,52,dark r&b,broke,,,,,,,,,,,,
Everybody's Calm,Flowers For Every Occasion,DOUBLECAMP,,05/12/2025,171335,42,,VERSION III,,,,,,,,,,,,
"Maybe, Finally",Not For Lack Of Trying,dodie,,05/12/2025,185230,49,,Decca (UMO),,,,,,,,,,,,
Mi Fortuna,Mi Fortuna,Ryan Castro;SOG,,01/12/2025,157731,73,reggaeton,AWOO Corp./Sony Music Latin,,,,,,,,,,,,
Star,Star,Pretty Sick,,05/12/2025,126680,46,"lo-fi indie,shoegaze",Dirty Hit,,,,,,,,,,,,
"Too Many, Too Few [Feat. Logan Ledger]",Hard Headed Woman (Deluxe),Margo Price;Logan Ledger,,05/12/2025,256973,40,"americana,outlaw country,alt country",Loma Vista Recordings,,,,,,,,,,,,
Love Made A Way,Love Made A Way,Maverick City Music;Dante Bowe,,05/12/2025,532222,58,"worship,gospel,christian","Tribl Records, LLC",,,,,,,,,,,,
SEVENTEEN,SCRAP,cleopatrick,,05/12/2025,189847,49,,Nowhere Special Recordings,,,,,,,,,,,,
time (a dream deferred),sankofa,redveil,,04/12/2025,118184,48,"alternative hip hop,experimental hip hop",Fashionably Early Records LLC,,,,,,,,,,,,
obvious,undux,Kaskade,,04/12/2025,212000,58,edm,Monstercat,,,,,,,,,,,,
People Like You,Universe (Deluxe),Michal Leah,,05/12/2025,144883,40,,Michal Leah LLC under exclusive license to Amuseio AB,,,,,,,,,,,,
I used to blame God,I used to blame God,Banshee,,05/12/2025,237087,46,trap metal,"Banshee, in partnership with VERSION III",,,,,,,,,,,,
700 CLUB,700 CLUB,Logic;Wiz Khalifa,,05/12/2025,180354,62,rap,Boom.Records,,,,,,,,,,,,
Heatwave (feat. SSG Splurge),Migo In America (Deluxe),BashfortheWorld;SSG Splurge,,05/12/2025,167619,56,,BASHFORTHEWORLDLLC,,,,,,,,,,,,
MINISKIRT,MINISKIRT,Aliyah's Interlude,,04/12/2025,132666,46,,Not specified,,,,,,,,,,,,
Sweetest Thing,Sweetest Thing,Self Proclaimed Narcissist,,03/12/2025,157021,44,alternative r&b,Summer Crossing,,,,,,,,,,,,
Muérdeme,Muérdeme,Juanes;Bomba Estéreo,,03/12/2025,184506,63,"latin pop,colombian pop,rock en español,latin alternative,electrocumbia",Universal Music Latino,,,,,,,,,,,,
nothing i am,catching lightning,ALINA,,05/12/2025,215178,46,,Columbia,,,,,,,,,,,,
Overdrive,This isn’t what you think it is (EP),CYRIL;Rome Fortune,,05/12/2025,199395,59,,Spinnin' Records,,,,,,,,,,,,
What’s Right?,What’s Right?,Ratboys,,03/12/2025,314764,49,,"New West Records, LLC",,,,,,,,,,,,
Nothin',Nothin',Guns N' Roses,,04/12/2025,263180,64,"rock,glam metal,hard rock,classic rock",Geffen Records,,,,,,,,,,,,
Head is Like a Sinking Stone,Head is Like a Sinking Stone,Tigers Jaw,,03/12/2025,183327,44,"midwest emo,emo,pop punk,math rock,indie punk",Hopeless Records,,,,,,,,,,,,
Little Picture of a Butterfly,Little Picture of a Butterfly,Courtney Marie Andrews,,05/12/2025,285720,43,"americana,alt country",Loose Future,,,,,,,,,,,,
A Flex,A Flex,Dawn Richard,,03/12/2025,217168,39,alternative r&b,Merge Records,,,,,,,,,,,,
criminal,criminal,overtonight,,02/12/2025,180577,52,,TOKYOSLONDON / EMPIRE,,,,,,,,,,,,
Fallen Angel,Fallen Angel,Alexandria,,05/12/2025,165744,54,,RC Productions,,,,,,,,,,,,
Don't Ruin Flowers,Don't Ruin Flowers,Tenille Arts,,05/12/2025,184546,50,country,Dreamcatcher Artists,,,,,,,,,,,,
TV,TV,ALZZY,,05/12/2025,163250,40,,ACTS Music Group,,,,,,,,,,,,
Idea #5,Not Everyone Can Go (Deluxe),Braxton Cook,,05/12/2025,236519,41,"nu jazz,neo soul,indie jazz",Nettwerk Music Group,,,,,,,,,,,,
Remember To Dance (Little Things),Remember To Dance (Little Things),Bruno Major;Adrián Berenguer,,05/12/2025,163560,56,,Harbour Artists & Music in partnership with The Other Songs,,,,,,,,,,,,
holding on,holding on,Loose Goose;A-Trak;Gus Dapperton,,05/12/2025,237672,49,"disco house,bedroom pop",ALTER Music LLC,,,,,,,,,,,,
Easiest Goodbye (feat. Manana),Easiest Goodbye,Will Linley;The Imports;Manana,,05/12/2025,211826,48,"afro soul,afro r&b,afropop",Island Records,,,,,,,,,,,,
Barter,Barter,Tekoa,,05/12/2025,121041,39,"christian jazz,christian lo-fi,christian folk,gospel r&b,worship,christian alternative rock",Anotherland,,,,,,,,,,,,
Point Zero,Point Zero / Lift Me Up,IDEMI,,05/12/2025,191377,50,hard house,Factory 93 Records,,,,,,,,,,,,
From The Back,Who Is Bankroll?,Bankroll Ni;Lizzo,,05/12/2025,131592,52,,Columbia,,,,,,,,,,,,
PRETTY WOMAN (WICKED),PRETTY WOMAN (WICKED),THEHONESTGUY,,05/12/2025,199487,49,,THEHONESTGUY MUSIC INC,,,,,,,,,,,,
Cup of Loneliness,Cup of Loneliness / Choices,Merce Lemon;Fust,,02/12/2025,153573,42,"alt country,americana",Many Hats Distribution,,,,,,,,,,,,
Without a Fight,Without a Fight,Josh Meloy,,05/12/2025,239931,57,"red dirt,texas country,country",Josh Meloy Music,,,,,,,,,,,,
What U Want,What U Want,JYT,,05/12/2025,141673,46,,Just Your Type/Sunset Dreams Collective,,,,,,,,,,,,
Let Me Say This,Home Is True,Skin On Skin,,04/12/2025,252393,51,lo-fi house,Stay On Sight,,,,,,,,,,,,
Dead To Me,WORRIED SICK,Meet Me @ The Altar,,05/12/2025,180000,40,"pop punk,queercore",Lab Records,,,,,,,,,,,,
Navel,Navel,Michele Lu,,05/12/2025,153700,41,,840 West Records,,,,,,,,,,,,
SILK SCARF,SILK SCARF,Tiga;Fcukers,,05/12/2025,219948,51,electroclash,Secret City Records,,,,,,,,,,,,
