Track Name,Album Name,Artist Name(s),English Name Signals?,Release Date,Duration (ms),Popularity,Genres,Record Label,,,,,,,,,,,,
Sonríele,Sonríele,Daddy Yankee,,10/07/2025,178117,66,"reggaeton,latin",ZRPZ Records,,,,,,,,,,,,
THIS IS FOR,THIS IS FOR,TWICE,,11/07/2025,131097,63,k-pop,WM Japan,,,,,,,,,,,,
Childhood,Loner,Barry Can't Swim,,11/07/2025,231737,62,jazz house,Ninja Tune,,,,,,,,,,,,
Bartender In Destin - Acoustic,Midtown Sessions,Riley Green,,11/07/2025,193534,55,country,Nashville Harbor,,,,,,,,,,,,
Die For This,Die For This,Syd,,07/07/2025,155200,44,alternative r&b,Free Lunch/Warner Records,,,,,,,,,,,,
All Night All Day,All Night All Day,Big Thief,,09/07/2025,288818,43,,4AD,,,,,,,,,,,,
Lady Lady,Lady Lady,Olivia Dean,,10/07/2025,209000,81,pop soul,PLG - Capitol,,,,,,,,,,,,
Blue Ridge Run,Blue Ridge Run,Hunter Metts,,11/07/2025,185226,52,,Position Music/Interscope Records,,,,,,,,,,,,
"I WANNA WIN - from the Short Film ""Red Clay""","I WANNA WIN (from the Short Film ""Red Clay"")",2 Chainz;YoungBoy Never Broke Again,,11/07/2025,202440,31,"southern hip hop,rap","Gamebread, LLC / EMPIRE",,,,,,,,,,,,
The Way (with XXXTENTACION),Legends Never Die (5 Year Anniversary Edition),Juice WRLD;XXXTENTACION,,11/07/2025,230502,67,"melodic rap,emo rap",Grade A Productions/Interscope Records,,,,,,,,,,,,
Doggy (feat. Love Spells and Truly Young),Doggy (feat. Love Spells and Truly Young),Geezer;Kevin Abstract;Dominic Fike;Love Spells;Truly Young,,09/07/2025,172359,66,,Kevin Abstract,,,,,,,,,,,,
Our Time,Our Time,AFROJACK;Martin Garrix;David Guetta;Amél,,11/07/2025,161367,68,"edm,big room,electronica,progressive house",Spinnin' Records,,,,,,,,,,,,
That's So True - Spotify Singles,Spotify Singles,Sofia Camara,,11/07/2025,167295,46,,21 Entertainment JV,,,,,,,,,,,,
Leaving Carolina,Leaving Carolina,Ty Myers,,11/07/2025,225374,52,country,RECORDS Nashville / Columbia,,,,,,,,,,,,
Sweet Serotonin,Sweet Serotonin,Amber Mark,,11/07/2025,181310,35,"alternative r&b,indie soul",PMR Records/Interscope Records,,,,,,,,,,,,
Y SI TE VAS,Y SI TE VAS,Oscar Ortiz;Carín León,,10/07/2025,177376,59,"electro corridos,dembow belico,corrido,corridos tumbados,corridos bélicos,banda,norteño,sierreño,ranchera,grupera,sad sierreño",Sony Music Latin,,,,,,,,,,,,
White Wine & Adderall,White Wine & Adderall,The Chainsmokers;Beau Nox,,11/07/2025,178400,63,,Disruptor Records/Columbia,,,,,,,,,,,,
In Your Fantasy,GOLDEN HOUR : Part.3 'In Your Fantasy Edition',ATEEZ,,11/07/2025,192697,73,"k-pop,noise music",KQ Entertainment,,,,,,,,,,,,
Gimme Him,BOTH WAYS (Deluxe),PLUTO,,11/07/2025,93658,26,,Motown Records,,,,,,,,,,,,
Strippers Lives Matter,Let Me Fly (Deluxe),Rob49,,11/07/2025,150041,45,,Rebel/Geffen Records,,,,,,,,,,,,
Nothing Changes,The Kids In The Crowd - Music From The Documentary Soundtrack,Simple Plan,,08/07/2025,194672,51,"pop punk,punk,emo",Rhino Atlantic,,,,,,,,,,,,
Vicious Delicious,Vicious Delicious,Luvcat,,09/07/2025,198000,43,,Luvcat,,,,,,,,,,,,
Hotel Rock Bottom (feat. Ariana Grande),Hotel Rock Bottom (Deluxe),Frankie Grande;Ariana Grande,,11/07/2025,195705,38,pop,Casablanca Records,,,,,,,,,,,,
Daddy's In The Club,All Yours,Marlon Hoffstadt;Coach Harrison;DJ Daddy Trance,,11/07/2025,209395,29,"hard house,eurodance,trance,techno,deep house,hypertechno",Capitol Records,,,,,,,,,,,,
POR SUS BESOS,POR SUS BESOS,Tito Double P,,11/07/2025,186142,86,"corrido,corridos tumbados,corridos bélicos,electro corridos,dembow belico,música mexicana",Double P Records,,,,,,,,,,,,
Betty,Betty,AJR,,09/07/2025,163666,57,,AJR Productions,,,,,,,,,,,,
Sugar (feat. Shygirl),Sugar (feat. Shygirl),SG Lewis;Shygirl,,11/07/2025,184624,46,hyperpop,Forever Days / Positiva,,,,,,,,,,,,
slauson ave,slauson ave,Karri,,10/07/2025,165482,46,dark r&b,Bankrol Records/New 11 Records/PFL,,,,,,,,,,,,
50's in the City,Until Night Comes,Larry June;Cardo Got Wings,,11/07/2025,201000,52,,The Freeminded Records / EMPIRE,,,,,,,,,,,,
Time Is Money,Time is Money,Joyner Lucas;J Balvin;Fireboy DML;DaBaby,,11/07/2025,197837,45,"reggaeton,latin,afrobeats,afrobeat,afropop,afro r&b,afropiano,afro soul,afroswing",Twenty Nine Music Group,,,,,,,,,,,,
ASTROS,ASTROS,Paloma Mami,,10/07/2025,158052,44,"chilean trap,reggaeton chileno",Sony Music Latin,,,,,,,,,,,,
butterflies (feat. TAEHYUN & Kim Chaewon of LE SSERAFIM),butterflies (feat. TAEHYUN of TOMORROW X TOGETHER & Kim Chaewon of LE SSERAFIM),JVKE;TOMORROW X TOGETHER;LE SSERAFIM;TAEHYUN;KIM CHAEWON,,10/07/2025,164466,65,k-pop,Plush Records,,,,,,,,,,,,
Steady Love,Counting My Blessings,Seph Schlueter,,11/07/2025,190106,43,"worship,christian,christian pop",Essential Records,,,,,,,,,,,,
Hurt So Bad,The Epilogue (Deluxe),Dean Lewis,,11/07/2025,186971,51,,Universal Music Australia Pty. Ltd.,,,,,,,,,,,,
What's In My Head,The Pit (Bonus Track Version),Arcy Drive,,11/07/2025,187731,41,,Attic Rock,,,,,,,,,,,,
BIG MONEY,BIG MONEY,Jon Batiste,,11/07/2025,154174,43,,Verve,,,,,,,,,,,,
Starlight,Starlight,Danny L Harle;PinkPantheress,,08/07/2025,219749,53,"hyperpop,bedroom pop",XL Recordings,,,,,,,,,,,,
alibi,alibi,joan,,10/07/2025,213793,32,,Photo Finish Records,,,,,,,,,,,,
Boring (feat. Nino Paid),Boring (feat. Nino Paid),BloodHound Q50;Nino Paid,,08/07/2025,139006,48,"chicago drill,drill",Signal Records/Columbia,,,,,,,,,,,,
ALOT,ALOT,Rockout Danny,,10/07/2025,131506,33,,P2025,,,,,,,,,,,,
I Didn't Come Here To Leave,I Didn't Come Here To Leave,Chris Young,,08/07/2025,192426,44,"country,acoustic country",Black River Entertainment,,,,,,,,,,,,
Hard To Be Happy,Hard To Be Happy,Rob Thomas,,11/07/2025,222600,40,,Universal Records,,,,,,,,,,,,
#1,#1,Katelyn Tarver,,11/07/2025,197234,37,,Nettwerk Music Group,,,,,,,,,,,,
Palindrome,Anomaly IV,Flawed Mangoes,,09/07/2025,272365,43,,Artist Partner Group,,,,,,,,,,,,
[FREE] 5202 Type Beat,5202,Duki,,07/07/2025,158896,66,"argentine trap,trap,trap latino",DALE PLAY Records / SSJ Records,,,,,,,,,,,,
Netflix & Chill,Netflix & Chill,Babyface Ray,,11/07/2025,226131,34,,Wavy Gang / EMPIRE,,,,,,,,,,,,
The Shiver,The Shiver,Jayda G,,11/07/2025,167677,46,,Ministry of Sound Recordings,,,,,,,,,,,,
Suburbs,Suburbs,Good Neighbours,,09/07/2025,184970,51,,Polydor Records,,,,,,,,,,,,
Rolling Thunder,Rolling Thunder,Jamie Jones;Baby Rose,,11/07/2025,166451,44,"tech house,house,deep house,alternative r&b",Helix Records,,,,,,,,,,,,
Stay Home,Stay Home,Dylan Sinclair,,11/07/2025,157021,42,indie r&b,Five Stone Records,,,,,,,,,,,,
REPENTANCE FREESTYLE,SEOUL BROTHER (DELUXE),nobigdyl.;Kato On The Track,,11/07/2025,112807,37,"christian hip hop,christian,gospel r&b",indie tribe.,,,,,,,,,,,,
Your New Place,Your New Place,Racing Mount Pleasant,,11/07/2025,452329,31,art rock,R&R Digital,,,,,,,,,,,,
Counting Candles,Counting Candles,bülow,,11/07/2025,202151,22,,bülow,,,,,,,,,,,,
The Weather,The Weather,All Time Low,,11/07/2025,171553,52,"pop punk,emo,punk",Basement Noise / Photo Finish Records,,,,,,,,,,,,
Use Me,"It's Me, Not You",JANE HANDCOCK,,11/07/2025,248045,27,,Death Row Records/gamma.,,,,,,,,,,,,
We On Dat,We On Dat,Monaleo,,11/07/2025,172000,45,,"Stomp Down, Inc.",,,,,,,,,,,,
5G,5G,Homixide Gang,,11/07/2025,206684,49,rage rap,Opium/Interscope,,,,,,,,,,,,
Jayden,Jayden,Claire Rosinkranz,,11/07/2025,193066,47,,Purple Monkey Recordz,,,,,,,,,,,,
Dreams to Dream,Dreams to Dream,Jake Owen,,11/07/2025,204053,30,"country,acoustic country",Good Company Entertainment,,,,,,,,,,,,
In Another Life,In Another Life,G Flip,,10/07/2025,208438,43,,G Flip,,,,,,,,,,,,
Quiero Saber,Quiero Saber,Estevie,,11/07/2025,222230,27,sad sierreño,Nice Life Recording Company,,,,,,,,,,,,
Phuckups (Hold Me),FLUX,CARI,,10/07/2025,125893,35,uk r&b,CARI,,,,,,,,,,,,
Who's Driving You?,ELEMENTS Vol. 2,TOBi;Saukrates;Jully Black,,09/07/2025,230713,33,"alternative hip hop,boom bap,underground hip hop,retro soul",ALLWON,,,,,,,,,,,,
Here Today (feat. Jamey Johnson & Kaitlin Butts),Here Today / Carry Me Home,Marcus King;The Marcus King Band;Jamey Johnson;Kaitlin Butts,,11/07/2025,176728,34,"modern blues,blues rock,southern rock,blues,jam band,outlaw country,country,red dirt,classic country,texas country",American Recordings / Republic Records,,,,,,,,,,,,
Tennis Bracelet,Tennis Bracelet,Rebounder;Sofie Royer,,10/07/2025,208000,34,,rebounder from new york / rooftopsnyc worldwide,,,,,,,,,,,,
Grave,Grave,Kid Cudi,,11/07/2025,191351,47,,Republic Records,,,,,,,,,,,,
If You Call Me Again,These Days,Tanner Usrey,,11/07/2025,227520,36,"red dirt,texas country,country",Atlantic Records,,,,,,,,,,,,
Two Sides Of Goodbye,Two Sides Of Goodbye,Bryant Barnes,,11/07/2025,162904,55,,Republic Records,,,,,,,,,,,,
Feeeeeeeeel,Feeeeeeeeel,Cash Cobain,,10/07/2025,133086,55,"sexy drill,jersey club",Giant Music,,,,,,,,,,,,
Cracc at 15,Cracc at 15,Maxo Kream,,07/07/2025,178846,39,,Stomp Down,,,,,,,,,,,,
feel again,feel again,Storm Henshaw,,09/07/2025,205530,53,,Storm Henshaw,,,,,,,,,,,,
DeathByDevotion,DeathByDevotion,ADÉLA,,11/07/2025,196646,59,,Capitol Records,,,,,,,,,,,,
Playing House,Playing House,Eileen Alister,,11/07/2025,218193,26,,H2 Music Records,,,,,,,,,,,,
Solamente,Solamente,Manu Chao;Santa Fe Klan,,11/07/2025,181000,48,"latin alternative,mexican hip hop,latin hip hop",Radio Bemba,,,,,,,,,,,,
Holy Shuffle (feat. Billy Porter),Holy Shuffle (feat. Billy Porter),Big Freedia;Billy Porter,,10/07/2025,160679,25,"new orleans bounce,bounce,ballroom vogue,musicals",Queen Diva LLC,,,,,,,,,,,,
SPIT,motionblur,Split Chain,,11/07/2025,148051,32,shoegaze,Epitaph,,,,,,,,,,,,
The Devil Works Hard,The Devil Works Hard,Don Diablo;Tseba,,11/07/2025,169453,38,"future house,edm",Sweat It Out,,,,,,,,,,,,
