Track Name,Album Name,Artist Name(s),English Name Signals?,Release Date,Duration (ms),Popularity,Genres,Record Label,,,,,,,,,,,,
Where Oh Where,Victory Lap,ELEVATION RHYTHM,,23/05/2025,241083,47,"worship,christian,christian pop,pop worship",Elevation Worship Records,,,,,,,,,,,,
Turquoise Cowboy,Turquoise Cowboy,Ink,,23/05/2025,196668,37,,Big Loud Records,,,,,,,,,,,,
Better Than Ever [Feat. Wendy Moten],Room On The Porch,Taj Mahal;Keb' Mo';Wendy Moten,,23/05/2025,303765,43,"blues,classic blues,country blues,blues rock,modern blues,smooth jazz",Concord Records,,,,,,,,,,,,
Si Tú Me Vieras,Palabra De To's (Seca),Carín León;Maluma,,22/05/2025,189512,70,"banda,norteño,sierreño,corrido,ranchera,grupera,sad sierreño,reggaeton,latin,urbano latino","Socios Music, LLC",,,,,,,,,,,,
Watchin' U,Watchin' U,A. K. Paul,,22/05/2025,182857,29,,Organic Systems,,,,,,,,,,,,
Upstate,Upstate,Brenn!,,23/05/2025,264203,52,,Darkroom Records/Westward Recordings,,,,,,,,,,,,
DEYA,DEYA,Kito;Nonso Amadi,,21/05/2025,176387,14,"alté,afro r&b,afrobeats,afrobeat,afropop,afro soul",Mad Decent,,,,,,,,,,,,
Helium (feat. X Ambassadors),Helium,G-Eazy;X Ambassadors,,23/05/2025,168333,40,,BPG/RVG/RCA Records,,,,,,,,,,,,
JAN. 31st (my truth),JAN. 31st (my truth),YFN Lucci,,23/05/2025,169605,20,,Think It's A Game Records,,,,,,,,,,,,
Expiration Dating,Expiration Dating,Madelline,,20/05/2025,180652,53,,Lucky Bastards LLC,,,,,,,,,,,,
Supernova,Supernova,Jane Remover;funeral,,22/05/2025,184320,44,"hyperpop,glitch",deadAir,,,,,,,,,,,,
Good Swim,Good Swim,Ryan Woods,,23/05/2025,205993,21,,Fearless Records,,,,,,,,,,,,
The Cost of Growing Up,The Cost of Growing Up,Max McNown,,22/05/2025,263799,45,,Fugitive Recordings,,,,,,,,,,,,
JOURNEY,JOURNEY,Shae Universe;S'ABLE SOUNDS,,23/05/2025,162133,35,"uk r&b,alternative r&b",7Wallace,,,,,,,,,,,,
Violent Nature,Violent Nature,I Prevail,,23/05/2025,130806,61,"metalcore,metal",Fearless Records,,,,,,,,,,,,
About To Begin,About To Begin / Cars Pass By Like Childhood Sweethearts,Barry Can't Swim,,21/05/2025,210716,35,jazz house,Ninja Tune,,,,,,,,,,,,
Doonies,Doonies,B Jack$,,20/05/2025,137274,22,"jersey club,sexy drill",B Jacks Music LLC,,,,,,,,,,,,
DNA,DNA,Kyra Machida,,23/05/2025,123559,24,,Sound Factory Records/RECORDS/RCA Records,,,,,,,,,,,,
Bésame,Bésame,Alejandro Sanz;Shakira,,22/05/2025,202285,66,latin pop,Sony Music Entertainment,,,,,,,,,,,,
left to right,left to right,rommulas;2hollis,,23/05/2025,154285,64,"hyperpop,electroclash",rommulas,,,,,,,,,,,,
Take It! Take It!,Take It! Take It!,Yaeger,,23/05/2025,196730,41,,Columbia,,,,,,,,,,,,
Cole's Response,Cole's Response,Yaelokre,,22/05/2025,128985,55,,Atlantic Records,,,,,,,,,,,,
Fly Up,ODYSSEY - The 1st Album,RIIZE,,19/05/2025,178175,52,k-pop,Universal Music LLC,,,,,,,,,,,,
Staring Into The Sun,Staring Into The Sun,DJ HEARTSTRING,,23/05/2025,196227,54,"hard house,eurodance,trance,hypertechno",Columbia Local,,,,,,,,,,,,
Cowboy Sh!t,Cowboy Sh!t,Karley Scott Collins,,23/05/2025,154438,44,,Sony Music Nashville,,,,,,,,,,,,
EBVSY,¿Quién + Como Yo?,Christian Nodal;Neton Vega,,23/05/2025,186285,57,"banda,ranchera,mariachi,norteño,música mexicana,grupera,corrido,corridos tumbados,corridos bélicos,electro corridos,dembow belico","Producciones Ladon, S.A de C.V./Sony Music México",,,,,,,,,,,,
Die Young,Die Young,Reggie Becton,,23/05/2025,197922,19,,BNB Lake,,,,,,,,,,,,
Won't Be Lonely,The Big Bang,Fredo Bang,,23/05/2025,230591,33,,"Bang Biz Entertainment, LLC / EMPIRE",,,,,,,,,,,,
Crushing On Twin,Crushing On Twin,03 Greedo,,22/05/2025,308108,13,,Alamo,,,,,,,,,,,,
All the Way Down,All the Way Down,Dance Gavin Dance,,22/05/2025,265960,43,"post-hardcore,screamo,metalcore,emo,math rock",Rise Records,,,,,,,,,,,,
Return of Youth,Return of Youth,DIIV,,19/05/2025,458000,32,"shoegaze,dream pop",Fantasy,,,,,,,,,,,,
Tomorrow is Perfect,Tomorrow is Perfect,mark william lewis,,21/05/2025,381560,42,,A24 Music,,,,,,,,,,,,
Super Love Me,Super Love Me,Grace Davies,,23/05/2025,266500,46,,Believe UK,,,,,,,,,,,,
DROGA,LO MISMO DE SIEMPRE,Mora;C. Tangana,,18/05/2025,222626,76,"urbano latino,trap latino,reggaeton",Rimas Entertainment LLC.,,,,,,,,,,,,
GoROUND,GoROUND,Logic,,23/05/2025,121519,37,,Boom.Records,,,,,,,,,,,,
Heat w Heat,A Heart Full of Questions,Van Hunt,,23/05/2025,150349,8,neo soul,OnTheHunt musicgroup,,,,,,,,,,,,
Manía,Manía,Pangaea;Jazz Alonso,,23/05/2025,171112,36,"breakbeat,uk funky,uk garage",Hessle Audio,,,,,,,,,,,,
Who Are You to Me,Who Are You to Me,threetwenty,,23/05/2025,267080,20,neo soul,New Century Sound,,,,,,,,,,,,
closer,awakening,JOSHUA LAZER,,23/05/2025,127514,14,"cedm,afrogospel,christian pop",JOSHUA LAZER,,,,,,,,,,,,
Dads Don't Die,Dads Don't Die,Nate Smith,,23/05/2025,209213,43,country,RCA Records Label Nashville,,,,,,,,,,,,
30 Deep (feat. 21 Savage),Cry For Help,BabyDrill;21 Savage,,21/05/2025,151537,36,,Not specified,,,,,,,,,,,,
Baggy Jeans,Baggy Jeans,The Band CAMINO,,23/05/2025,194426,42,,Atlantic Records,,,,,,,,,,,,
I Know,I Know,Sheryl Crow,,23/05/2025,209906,24,,The Valory Music Co.,,,,,,,,,,,,
bemused,bemused / due dilettante,Double Virgo,,20/05/2025,166744,24,shoegaze,YEAR0001,,,,,,,,,,,,
Achilles And,Achilles And,Runnner,,20/05/2025,254920,1,,Run For Cover,,,,,,,,,,,,
Lose You,Slow Down,Zach John King,,23/05/2025,174709,55,,Sony Music Nashville,,,,,,,,,,,,
Up Top,Up Top,NGHTMRE;Flowdan;Sully,,23/05/2025,201379,38,"dubstep,edm,edm trap,future bass,drum and bass,grime,uk garage,bass music,riddim",BMG Rights Management (US) LLC,,,,,,,,,,,,
EVIL EYE! (feat. Elujay),EVIL EYE! (feat. Elujay),Low.bō;Elujay,,21/05/2025,205477,18,"alternative r&b,indie r&b",2025 Tobacco Road/LVRN Records (Love Renaissance),,,,,,,,,,,,
I believe it,I believe it,Chef Boy,,23/05/2025,88476,21,,Situation 3,,,,,,,,,,,,
Again,Again,AG Club,,23/05/2025,167450,28,alternative hip hop,TheNamelessCollective/Cortan/Epic,,,,,,,,,,,,
Boys These Days,Boys These Days,Sports Team,,23/05/2025,212140,28,,Bright Antenna,,,,,,,,,,,,
Happiness,Night Shift,Lizzie Berchie,,23/05/2025,212800,33,"neo soul,uk r&b",Tru Community,,,,,,,,,,,,
Tacklebox,Tacklebox,Ruby Fields,,24/05/2025,192619,36,,Ruby Fields,,,,,,,,,,,,
tell me something,tell me something,Hazlett,,23/05/2025,237426,40,indie folk,Nettwerk Music Group,,,,,,,,,,,,
Don’t Find It Strange - Live at First Avenue,Live At First Avenue,Jovonta Patton,,23/05/2025,329067,22,"gospel,worship",Newton Street Entertainment,,,,,,,,,,,,
EL GORDO,PARA QUIEN TRABAJAS Vol. I,Marilina Bertoldi,,21/05/2025,216857,44,"argentine rock,latin indie",Sony Music Argentina,,,,,,,,,,,,
