Track Name,Album Name,Artist Name(s),English Name Signals?,Release Date,Duration (ms),Popularity,Genres,Record Label,,,,,,,,,,,,
I Don't Mind,Grit & Grace,Rich Amiri,,10/10/2025,166463,47,rage rap,Internet Money Records / 10K Projects,,,,,,,,,,,,
Love On An Island (feat. NoCap),Love On An Island (feat. NoCap),BAK Jay;NoCap,,07/10/2025,181192,37,chicago drill,10K Projects,,,,,,,,,,,,
Separated,Me My Songs & I,JayDon,,10/10/2025,203256,57,,Zoo / mega / gamma.,,,,,,,,,,,,
The Space Between,The Space Between,Hannah Frances;Daniel Rossen,,06/10/2025,347484,34,baroque pop,Fire Talk,,,,,,,,,,,,
pollen,kids,Thomas Day,,09/10/2025,198693,50,,Arista Records,,,,,,,,,,,,
Nighttime Thing (with Julia Michaels),Nighttime Thing,Alessia Cara;Julia Michaels,,10/10/2025,144300,48,,"EP Entertainment, LLC / Def Jam",,,,,,,,,,,,
Secondhand Smoke,Secondhand Smoke,Atlus,,10/10/2025,172237,51,country hip-hop,Stoney Creek Records,,,,,,,,,,,,
The Right,The Right,DJ Seinfeld;Confidence Man,,10/10/2025,234753,56,lo-fi house,Ninja Tune,,,,,,,,,,,,
You You You,You You You / Audrey Hepburn,Maisie Peters,,09/10/2025,166983,61,,Atlantic Records UK,,,,,,,,,,,,
put it on (eat)...,put it on (eat)...,Queen Naija,,10/10/2025,131422,41,,Capitol Records,,,,,,,,,,,,
HARD WAY (feat. Becky G),BIANCA,BIA;Becky G,,10/10/2025,141760,47,"reggaeton,latin",Epic,,,,,,,,,,,,
Pretty Please,In A Perfect World,Lauren Watkins,,10/10/2025,192480,49,,Big Loud Records / Songs & Daughters,,,,,,,,,,,,
A War With Time,A War With Time,Brandi Carlile,,06/10/2025,242329,42,"folk,americana",Interscope Records / Lost Highway,,,,,,,,,,,,
"Palomino - From the Netflix Series ""Nobody Wants This"" Season 2","Palomino (From the Netflix Series ""Nobody Wants This"" Season 2)",FINNEAS,,10/10/2025,190944,58,,"OYOY, Inc., under exclusive license to Interscope Records",,,,,,,,,,,,
MALPORTADA,MALPORTADA,NATHY PELUSO;Rawayana,,10/10/2025,219252,67,"spanish-language reggae,reggae",5020 Records / Sony Music Entertainment,,,,,,,,,,,,
Bring The House Down,Bring The House Down,DJ Snake;Dillon Francis;TRXGGX,,10/10/2025,222814,48,"moombahton,edm,electro house,edm trap,dubstep,bass music",DJ Snake Music Productions Limited,,,,,,,,,,,,
Big League,Big League,Lelo,,07/10/2025,118164,42,,10K Projects,,,,,,,,,,,,
Dumb or Something,Dumb or Something / Tried to Love,Rockout Danny,,09/10/2025,120068,38,,P2025,,,,,,,,,,,,
Ties That Bind (feat. Courtney LaPlante of Spiritbox),Ties That Bind (feat. Courtney LaPlante of Spiritbox),2XKO;Spiritbox;Courtney LaPlante;Joe Ford,,06/10/2025,231848,53,"metalcore,djent,metal,drum and bass,drumstep",Riot Games,,,,,,,,,,,,
defense,defense,monte booker;Nami,,08/10/2025,156553,33,,EQT Recordings,,,,,,,,,,,,
THE NAME ABOVE ALL NAMES,IT NEEDS TO BE SAID,Mitch Wong,,10/10/2025,297866,53,"worship,christian,christian pop",Integrated Music Rights (US),,,,,,,,,,,,
Heaven (Butterflies),Heaven (Butterflies),Jacob Collier,,08/10/2025,297493,43,,Decca (UMO),,,,,,,,,,,,
Still Feel the Burn,Still Feel the Burn,Zach John King,,10/10/2025,157297,48,,Sony Music Nashville,,,,,,,,,,,,
Die On This Hill,Die On This Hill,SIENNA SPIRO,,10/10/2025,217008,59,,Capitol Records,,,,,,,,,,,,
Damn,Damn,Del Water Gap,,10/10/2025,174248,48,,Mom+Pop Music,,,,,,,,,,,,
Love The Right Way,Love The Right Way,Jengi;Aluna,,10/10/2025,192727,47,,Three Six Zero Recordings,,,,,,,,,,,,
GROOVING (feat. Davido and Seun Kuti),INDUSTRY MACHINE,ODUMODUBLVCK;Davido;Seun Kuti,,05/10/2025,166579,64,"afrobeats,nigerian drill,afrobeat,alté,afropiano,afropop,afro adura,azonto,amapiano,hiplife,afroswing,afro r&b",Native Sounds/Def Jam PS,,,,,,,,,,,,
Una Noche Más,Una Noche Más,TINI,,09/10/2025,159062,73,latin pop,5020 Records,,,,,,,,,,,,
Real Flex,Real Flex,Babyfxce E,,08/10/2025,130666,59,,Atlantic Records,,,,,,,,,,,,
I Better Go,Mae Estes,Mae Estes,,10/10/2025,207209,34,traditional country,Big Machine Records,,,,,,,,,,,,
Creator,10K,Electric Guest,,10/10/2025,194403,32,,Independent Co.,,,,,,,,,,,,
I KINDA LIKE THAT,EARWORM,LAUNDRY DAY,,10/10/2025,198665,50,bedroom pop,R&R Digital,,,,,,,,,,,,
HEARTBREAK,HEARTBREAK,BLK ODYSSY,,08/10/2025,212299,45,,EARTHCHILD / EMPIRE,,,,,,,,,,,,
Sensational,Sensational,WizTheMc,,10/10/2025,170000,61,,WizTheMc,,,,,,,,,,,,
Parasite,Parasite,MICO;Haiden Henderson,,10/10/2025,195982,62,,Columbia,,,,,,,,,,,,
Blood Moon,Raindrop River,Oliver Hazard,,26/09/2025,231755,31,indie folk,Nettwerk Music Group,,,,,,,,,,,,
Orchestra,Orchestra,Labrinth,,09/10/2025,174672,53,,Columbia,,,,,,,,,,,,
Joya - Radio,Joya (Radio),Carl Cox;Perry Farrell,,10/10/2025,243555,38,"techno,tech house,house,melodic techno",Awesome Soundwave,,,,,,,,,,,,
Back Of My Hand,Back Of My Hand,The Belair Lip Bombs,,07/10/2025,206385,51,,Third Man Records,,,,,,,,,,,,
BE REAL (Feat. Life on Planets),Arriving Home Elsewhere,Makèz;Life on Planets,,10/10/2025,211262,36,"jazz house,indie soul",No Art,,,,,,,,,,,,
Man In His Pomp,Man In His Pomp,Yves Jarvis,,08/10/2025,111734,20,,In Real Life Music,,,,,,,,,,,,
i have a crush on you,before & after,Sarah Kang;Kazuki Isogai,,10/10/2025,193316,43,"lo-fi beats,neo soul,lo-fi hip hop,lo-fi,jazz beats",Sarah Kang,,,,,,,,,,,,
Was Hannin (feat. Wiz Khalifa),CORINIAN,TiaCorine;Wiz Khalifa,,10/10/2025,185086,42,rap,South Coast Music Group/Interscope Records,,,,,,,,,,,,
Pindrop,Pindrop,Ruby Plume,,10/10/2025,168573,41,,Mutual Friends,,,,,,,,,,,,
ON TIME,ON TIME,Ryan Ellis,,10/10/2025,92640,43,"worship,christian,gospel r&b,christian pop",110Productions INC / RMG Amplify,,,,,,,,,,,,
Doesn't Really Matter,Rest Here,Car Culture;Physical Therapy;Squirrel Flower,,09/10/2025,269614,44,uk garage,naff,,,,,,,,,,,,
ASCEND,ASCEND,Kelly Lee Owens,,09/10/2025,203195,40,,dh2,,,,,,,,,,,,
Down For You,Down For You,Mobb Deep;Nas;Jorja Smith,,09/10/2025,220000,52,"old school hip hop,east coast hip hop,hardcore hip hop,hip hop,gangster rap",Mass Appeal,,,,,,,,,,,,
Magnify,Magnify,Dizzy Fae,,10/10/2025,190413,35,alternative r&b,PULSE Records,,,,,,,,,,,,
Two Trains (feat. Marcus King),Two Trains (feat. Marcus King),Ty Myers;Marcus King,,10/10/2025,215439,49,"country,modern blues,blues rock",RECORDS Nashville / Columbia,,,,,,,,,,,,
Chamba,Chamba,Hamilton;Mau y Ricky;Daramola,,09/10/2025,202351,46,"champeta,latin afrobeats,afrobeat,dancehall,latin pop,reggaeton,pop urbano",Cigol Music Group,,,,,,,,,,,,
