Track Name,Album Name,Artist Name(s),English Name Signals?,Release Date,Duration (ms),Popularity,Genres,Record Label,,,,,,,,,,,,
As Alive As You Need Me To Be,As Alive As You Need Me To Be,Nine Inch Nails,,17/07/2025,233562,57,"industrial rock,industrial,industrial metal,alternative metal,nu metal",The Null Corporation/Interscope Records,,,,,,,,,,,,
Planets,Dog Eared,Billie Marten,,18/07/2025,219503,48,,Fiction Records,,,,,,,,,,,,
Ain't A Bad Life,About A Woman (& A Good Ol' Boy),Thomas Rhett;Jordan Davis,,18/07/2025,187917,31,"country,acoustic country,pop country",The Valory Music Co.,,,,,,,,,,,,
boffum,boffum,Saweetie;J White Did It,,18/07/2025,127862,44,,ICY/Warner Records,,,,,,,,,,,,
Tear Me Down,Tear Me Down,Joyner Lucas;Ava Max,,17/07/2025,238262,46,,Twenty Nine Music Group,,,,,,,,,,,,
FIDDY,FIDDY,Isaia Huron,,16/07/2025,222862,28,alternative r&b,SLANG X Influence,,,,,,,,,,,,
LOVE INSANE (Feat. JAY of ENHYPEN),LOVE INSANE (Feat. JAY of ENHYPEN),MAX;JAY (ENHYPEN),,18/07/2025,151067,60,,"Hundred Days Records, LLC",,,,,,,,,,,,
Loveless,Loveless,Gorgon City,,18/07/2025,192657,55,house,Realm Records,,,,,,,,,,,,
Elegantly Wasted [Feat. Leon Bridges],Elegantly Wasted [Feat. Leon Bridges],Hermanos Gutiérrez;Leon Bridges,,17/07/2025,213062,65,retro soul,Easy Eye Sound,,,,,,,,,,,,
Zun Zun,Mixteip,J Balvin;Lenny Tavárez;Justin Quiles,,18/07/2025,196274,25,"reggaeton,latin,urbano latino,trap latino,argentine trap",Capitol Records,,,,,,,,,,,,
Tongue Tied,Tongue Tied,Chance Peña,,18/07/2025,146949,51,,Columbia,,,,,,,,,,,,
"Hi, Everyone Leave Please","Hi, Everyone Leave Please",FLETCHER,,16/07/2025,175186,0,,Capitol Records,,,,,,,,,,,,
more soul,"TRUE MAGIC, DELUXE",salute,,18/07/2025,257424,29,"uk garage,stutter house",Ninja Tune,,,,,,,,,,,,
Turning Me On,Turning Me On,JayO,,17/07/2025,130119,45,"afroswing,afrobeats,afro r&b,alté,uk r&b,afrobeat",0207 Def Jam,,,,,,,,,,,,
KEROSENE,KEROSENE,SPINALL;Young Jonn,,18/07/2025,158608,45,"afrobeats,afrobeat,afropop,afropiano,alté,afroswing,afro r&b,afro adura","TheCAPMusic, Inc./Epic",,,,,,,,,,,,
Pucci (feat. Zeddy Will),Pucci / Pilates,41;Kyle Richh;TaTa;ZEDDY WILL,,18/07/2025,142809,64,"new york drill,drill,sexy drill,jersey club,brooklyn drill",Republic Records,,,,,,,,,,,,
3am,Rockstar Junkie,Loe Shimmy;Don Toliver,,18/07/2025,136127,78,sexy drill,Rebel/gamma.,,,,,,,,,,,,
Última Noche,Última Noche,Bad Gyal;Ozuna,,17/07/2025,235093,63,"neoperreo,reggaeton,trap latino,latin,urbano latino",Interscope Records / Universal Music Latino,,,,,,,,,,,,
Combust,Combust,Lauv,,18/07/2025,138161,51,,"A5B, Inc",,,,,,,,,,,,
Home Tonight,Home Tonight,Sam Barber,,18/07/2025,207212,63,country,Lockeland Springs/Atlantic,,,,,,,,,,,,
Cry Cry Cry,Cry Cry Cry,King Princess,,15/07/2025,178098,41,,section1,,,,,,,,,,,,
RAGE,RAGE,PRESIDENT,,17/07/2025,248394,59,metalcore,King Of Terrors,,,,,,,,,,,,
Letting Go,Letting Go,Above & Beyond;Malou,,15/07/2025,199546,32,"trance,progressive trance,progressive house,afro house,melodic house",Anjunabeats,,,,,,,,,,,,
Exhale,Exhale,Skullcrusher,,16/07/2025,196746,41,,Dirty Hit,,,,,,,,,,,,
Sidewinder,No Silent Monks,Richy Mitch & The Coal Miners,,18/07/2025,300000,41,,Band of Wolves,,,,,,,,,,,,
MY TYPE,MY TYPE / YEA YEA YEA,Sudan Archives,,16/07/2025,188933,36,"alternative r&b,indie soul",Stones Throw Records,,,,,,,,,,,,
Magic City Money,Magic City Money,Jermaine Dupri;Bankroll Ni;BunnaB;J Money;Sean Paul,,18/07/2025,262939,33,southern hip hop,So So Def,,,,,,,,,,,,
So Fine (feat. Tink),Grady Baby,Anycia;Tink,,18/07/2025,164946,36,sexy drill,ANYCIA under exclusive license to UnitedMasters LLC,,,,,,,,,,,,
Original,Original,Malcolm Todd,,18/07/2025,195146,57,,Columbia,,,,,,,,,,,,
All This Time,All This Time,Sonny Fodera;Jazzy,,18/07/2025,223898,65,house,Solotoko,,,,,,,,,,,,
Might Not Be,Backflips in a Restaurant (Deluxe),grentperez,,18/07/2025,145890,45,,Fast Friends,,,,,,,,,,,,
Forever Ain't Long Enough,Night Diving (The Cost of Growing Up),Max McNown,,18/07/2025,193707,68,,Fugitive Recordings,,,,,,,,,,,,
Don't Wake Me Up [Feat. Jesse Welles],Don't Wake Me Up [Feat. Jesse Welles],Margo Price;Jesse Welles,,15/07/2025,253561,31,"americana,outlaw country,alt country,folk punk,folk",Loma Vista Recordings,,,,,,,,,,,,
Save Your Tears,Who Wants to Talk About Love?,Jade Bird,,18/07/2025,146834,27,folk pop,Glassnote Music LLC,,,,,,,,,,,,
trainers,trainers,They Are Gutting a Body of Water,,15/07/2025,165303,17,"shoegaze,slowcore,noise rock",ATO Records,,,,,,,,,,,,
Sweetheart,Sweetheart,Avery Lynch,,18/07/2025,215955,30,,Records V2 LLC,,,,,,,,,,,,
BRONCEADOR,BRONCEADOR,Maluma,,17/07/2025,149387,67,"reggaeton,latin,urbano latino",Royalty Records/Sony Music Latin,,,,,,,,,,,,
POLLASEEDS,League of My Own,GELO,,18/07/2025,173333,41,,LiAngelo Ball (G3) PS/Def Jam,,,,,,,,,,,,
Great Day,Great Day,Rio Da Yung Og,,18/07/2025,156277,43,,M I N E Entertainment / EMPIRE,,,,,,,,,,,,
Toastyyy,Toastyyy,Genia;Timbaland,,18/07/2025,147427,41,,Def Jam Recordings,,,,,,,,,,,,
EAST LA,EAST LA,will.i.am;Taboo,,18/07/2025,202327,53,,Epic,,,,,,,,,,,,
Clap Your Hands,Clap Your Hands,Daphni,,15/07/2025,275544,37,,Jiaolong,,,,,,,,,,,,
Barnard,The Longer This Goes On,Forth Wanderers,,18/07/2025,159893,32,midwest emo,Sub Pop Records,,,,,,,,,,,,
Dandelions,Dandelions,Whitney,,16/07/2025,196279,2,,Whitney,,,,,,,,,,,,
Dang,Dang,Rainbow Kitten Surprise,,18/07/2025,202596,54,,Atlantic Records,,,,,,,,,,,,
Stepper,Stepper,Good Charlotte,,18/07/2025,196748,39,"pop punk,punk,emo",Atlantic Records,,,,,,,,,,,,
Damned If I Do,Damned If I Do,Vincent Mason,,18/07/2025,217446,61,country,MCA Nashville/Music Soup/Interscope Records,,,,,,,,,,,,
Out Out,Out Out,Skye Newman,,18/07/2025,161398,61,,Columbia,,,,,,,,,,,,
Made Me a Man,MAGICMAN 2,Jackson Wang,,17/07/2025,195800,54,k-pop,TEAM WANG records/88rising Music,,,,,,,,,,,,
Told You So,Summertime Butch 2,Benny The Butcher;Mike WiLL Made-It,,16/07/2025,157500,5,boom bap,"Black Soprano Family, LLC",,,,,,,,,,,,
Goldmine,Goldmine,chokecherry,,18/07/2025,214943,32,,Fearless Records,,,,,,,,,,,,
7x9,Constant Change,Ax and the Hatchetmen,,18/07/2025,141037,36,,Arista Records,,,,,,,,,,,,
Can You Fix Your Heart?,Can You Fix Your Heart,HU,,18/07/2025,180424,34,,TRÄUME,,,,,,,,,,,,
Gifts,Gifts,Snoop Dogg,,16/07/2025,149684,33,"g-funk,west coast hip hop,gangster rap,old school hip hop,hip hop,rap",Death Row Records / gamma.,,,,,,,,,,,,
Willow,Willow,she's green,,17/07/2025,155480,42,"shoegaze,dream pop",Photo Finish Records,,,,,,,,,,,,
KHE CALOR,KHE CALOR,Danna Paola,,18/07/2025,126315,58,,Universal Music Mexico,,,,,,,,,,,,
Tenner,Tenner,Lojay,,18/07/2025,156135,38,"afrobeats,afrobeat,afropop,alté,afro r&b,afropiano",Koratori Music,,,,,,,,,,,,
Humbling,Humbling,Michael Marcagi,,18/07/2025,179112,52,,Warner Records,,,,,,,,,,,,
Swim Up Bar,Scooter & Friends,Scotty McCreery,,18/07/2025,192693,39,"country,acoustic country",Triple Tigers,,,,,,,,,,,,
Scars,I Beat Loneliness,Bush,,18/07/2025,209765,35,"grunge,post-grunge",earMUSIC,,,,,,,,,,,,
UNSTOPPABLE,RENO (ALL IN),Red Leather,,18/07/2025,161327,43,,Red Leather / EMPIRE,,,,,,,,,,,,
Automatic,Automatic,Zyah Belle;Dende,,16/07/2025,214204,30,"alternative r&b,neo soul",Third & Hayden Recordings,,,,,,,,,,,,
TUMBAO,TUMBAO,Dei V,,17/07/2025,166071,53,"trap latino,urbano latino",Encore Recordings,,,,,,,,,,,,
Brutus,Brutus,Em Beihold,,18/07/2025,148051,56,,"Moon Projects, LLC",,,,,,,,,,,,
Carat Cake,Carat Cake,Paul Russell,,18/07/2025,141646,38,,Arista Records,,,,,,,,,,,,
needle and thread,needle and thread,Sam Short,,15/07/2025,234000,29,pop singer-songwriter,Coup D'Etat Recordings / 10K Projects,,,,,,,,,,,,
Fair To You,Fair To You,Vincent Lima,,18/07/2025,218226,44,folk pop,Blue Shutters Music LLC / Island Records,,,,,,,,,,,,
Midnight Woman,Midnight Woman,Whiskey Myers,,18/07/2025,252413,51,"red dirt,texas country,southern rock,outlaw country,country,country rock","Wiggy Thump Records, LLC",,,,,,,,,,,,
Playing Classics,Playing Classics,Water From Your Eyes,,15/07/2025,353260,41,,Matador,,,,,,,,,,,,
Slow Down,All Things Light,Cam,,18/07/2025,98320,30,country,RCA Records Label,,,,,,,,,,,,
Broken,SALT + LIGHT,John K,,18/07/2025,161668,33,,Epic,,,,,,,,,,,,
No Blickout,No Blickout,Chuckyy,,17/07/2025,160000,45,chicago drill,Santa Anna,,,,,,,,,,,,
La Ruta,La Ruta,Hamilton;Farruko,,17/07/2025,161181,50,"champeta,latin afrobeats,afrobeat,dancehall,reggaeton,trap latino",Cigol Music Group,,,,,,,,,,,,
Jumbos,Jumbos,Boyish,,18/07/2025,191689,23,indie pop,R&R Digital,,,,,,,,,,,,
