Track Name,Album Name,Artist Name(s),English Name Signals?,Release Date,Duration (ms),Popularity,Genres,Record Label,,,,,,,,,,,,
Tell Me Where U Go,Tell Me Where U Go,Clean Bandit;Tiësto;Leony,,25/04/2025,182640,59,"edm,trance,big room,house",B1 Recordings/Ministry of Sound Recordings,,,,,,,,,,,,
AMISTA,AMISTA,Blessd;Ovy On The Drums,,24/04/2025,177882,70,"reggaeton,urbano latino",WEA Latina,,,,,,,,,,,,
Gimme Dat (feat. Wizkid),Gimme Dat,Ayra Starr;Wizkid,,25/04/2025,225500,72,"afrobeats,afrobeat,afropop,afro r&b,afropiano,afro soul,azonto,afroswing",Republic Records,,,,,,,,,,,,
Rich Guys,ZOO LIFE,BabyChiefDoit;Babyfxce E,,23/04/2025,178633,49,chicago drill,Artist Partner Group,,,,,,,,,,,,
What Da Fuk,What Da Fuk,PLUTO,,24/04/2025,156000,51,,Motown Records,,,,,,,,,,,,
Pretty Ugly,Pretty Ugly,Zara Larsson,,25/04/2025,158696,57,,Sommer House/Epic,,,,,,,,,,,,
I could,I could,Fine,,23/04/2025,156320,50,,Escho,,,,,,,,,,,,
buzzkill,BUZZKILL,Lyn Lapid,,25/04/2025,155693,48,,Mercury Records/Republic Owned,,,,,,,,,,,,
Alē,Alē,Chezile,,25/04/2025,171948,47,,10K Projects,,,,,,,,,,,,
Let Me Be Wrong,I Don't Know How But They Found Me!,Jensen McRae,,25/04/2025,156666,46,,Dead Oceans,,,,,,,,,,,,
Sungazing - Electronic Mix,Sungazing (Electronic Mix),Michael Bibi;Alexa Sunshine Rose,,25/04/2025,247384,52,"tech house,techno,house",ELOVATE,,,,,,,,,,,,
WASSUP,WASSUP,Young Miko,,25/04/2025,162263,74,trap latino,The Wave Music Group,,,,,,,,,,,,
IMMA RIDE 4 YOU,IMMA RIDE 4 YOU,$NOT,,20/04/2025,146173,0,,$NOT,,,,,,,,,,,,
Dead Body,Dead Body,MAF Teeski;Skrilla,,23/04/2025,162542,35,chicago drill,Artist Partner Group,,,,,,,,,,,,
What I Used To Get Into,Dark Nights,Roy Woods,,25/04/2025,192279,41,trap soul,OVO Sound,,,,,,,,,,,,
Darkness Always Wins,Darkness Always Wins,Halestorm,,22/04/2025,290309,49,,Atlantic Records,,,,,,,,,,,,
I Don't Know Why (I Just Do),Still Blooming,Jeff Goldblum & The Mildred Snitzer Orchestra;Ariana Grande,,25/04/2025,224826,45,"jazz pop,vocal jazz,jazz,pop",Decca (UMO),,,,,,,,,,,,
Hitch Hiking,Only Started Growing,Jenna Raine,,25/04/2025,170440,38,,Warner Records,,,,,,,,,,,,
Dreamin,Natural Pleasure,BRONCHO,,25/04/2025,206246,34,,Broncho Worldwide,,,,,,,,,,,,
No Enemies (feat. Namasenda),No Enemies (feat. Namasenda),Sebastian Ingrosso;Steve Angello;Namasenda,,24/04/2025,160768,49,"edm,progressive house,hyperpop",SUPERHUMAN MUSIC,,,,,,,,,,,,
Roar of the Lion (The Lion's Pit),"Black Samson, the Bastard Swordsman",Wu-Tang Clan;Mathematics;U-God;Kool G Rap;RZA,,25/04/2025,249092,37,"old school hip hop,east coast hip hop,hip hop,gangster rap,hardcore hip hop,boom bap,horrorcore,underground hip hop",All Maf Productions / 36 Chambers LLC / DNA Music / Hitmaker Distro,,,,,,,,,,,,
Phone Ring (with Benny The Butcher and Maxo Kream),Phone Ring,Anwar Carrots;Benny The Butcher;Maxo Kream,,22/04/2025,151440,30,boom bap,Anwar Carrots PS/ Def Jam,,,,,,,,,,,,
MONDAY,MONDAY,Quadeca,,22/04/2025,243664,41,,X8 Music,,,,,,,,,,,,
Heart By Heart,Heart By Heart,Joe Jonas,,25/04/2025,190754,53,,Republic Records,,,,,,,,,,,,
act right,act right,Sasha Keable,,25/04/2025,173875,53,uk r&b,The Flight Club Records,,,,,,,,,,,,
Lovesick Lullaby,Lovesick Lullaby,YUNGBLUD,,25/04/2025,175134,52,,Locomotion Recordings/Capitol Records,,,,,,,,,,,,
On One,On One,Gavin Adcock,,25/04/2025,163157,57,"country,red dirt",Thrivin Here Records/Warner Records Nashville,,,,,,,,,,,,
Bullet,Bullet,Diplo;VAVO;Priscilla Block,,23/04/2025,155135,47,"moombahton,country",Sony Music Nashville,,,,,,,,,,,,
Air (feat. Julia Michaels),Air (feat. Julia Michaels),Gryffin;Excision;Julia Michaels,,25/04/2025,160021,51,"edm,melodic bass,future bass,dubstep,riddim,deathstep,dub,bass music",Gryffin LLC,,,,,,,,,,,,
Same Shit (feat. dj gummy bear),Same Shit (feat. dj gummy bear),Murda Beatz;Montell Fish;Bktherula;dj gummy bear,,25/04/2025,185205,40,"christian lo-fi,sexy drill",Murda Beatz Recordings,,,,,,,,,,,,
Ya Fue,Ya Fue,Oscar Maydon;Luis R Conriquez;Jorsshh,,24/04/2025,194805,57,"corrido,corridos tumbados,corridos bélicos,electro corridos,dembow belico,sad sierreño,sierreño,banda,música mexicana",Rancho Humilde/Sony Music Latin,,,,,,,,,,,,
Fleeting,Fleeting,Olive Klug,,22/04/2025,265526,11,,Signature Sounds Recordings,,,,,,,,,,,,
SINCERITY,SINCERITY,SAILORR,,25/04/2025,167503,42,,BuVision,,,,,,,,,,,,
Spring,Spring,Maria Somerville,,22/04/2025,214106,33,dream pop,4AD,,,,,,,,,,,,
pretty years,pretty years,Cil,,25/04/2025,179035,50,,Warner Records,,,,,,,,,,,,
Footprints,Baggy Weather,tobi lou;eaJ,,25/04/2025,234146,20,,Rostrum Records,,,,,,,,,,,,
G.I.R.L.,G.I.R.L.,8485;Danny Brown,,24/04/2025,162839,38,"hyperpop,glitch,experimental hip hop,alternative hip hop",8485,,,,,,,,,,,,
Get Started,Get Started,Alison Wonderland,,24/04/2025,176514,46,"edm trap,future bass,edm",EMI Recorded Music Australia Pty Ltd,,,,,,,,,,,,
Love to Death,Love to Death,Mother Mother,,25/04/2025,213822,52,,WM Canada,,,,,,,,,,,,
Dopamine and Jesus,Dopamine and Jesus,Luke Bower,,25/04/2025,204983,24,"christian folk,christian country,christian",Fair Trade Services,,,,,,,,,,,,
Sober,Sober,Hudson Westbrook,,25/04/2025,210293,64,country,River House Artists,,,,,,,,,,,,
Bad Apple,Bad Apple,Cameron Whitcomb,,25/04/2025,159324,62,,Atlantic Records,,,,,,,,,,,,
BRAINDEAD,AM I DREAMING?,WesGhost,,25/04/2025,155294,47,,Columbia,,,,,,,,,,,,
square one,square one,redveil,,22/04/2025,159092,38,"alternative hip hop,experimental hip hop",redveil LLC,,,,,,,,,,,,
Luna,Luna,Wisin;Kapo,,24/04/2025,205755,58,"reggaeton,latin,latin afrobeats",LA BASE MUSIC GROUP,,,,,,,,,,,,
You4Me,You4Me,Tiwa Savage,,22/04/2025,157624,48,"afrobeats,afrobeat,afropop,azonto,afropiano,afro r&b,hiplife,afroswing",Everything Savage / EMPIRE,,,,,,,,,,,,
V.I.S.,V.I.S.,Portugal. The Man,,25/04/2025,225053,36,,Approaching AIRballoons,,,,,,,,,,,,
Sister,Face Down In The Garden,Tennis,,25/04/2025,226801,38,,Tennis,,,,,,,,,,,,
Tears Dry Tonight,Tears Dry Tonight,CYRIL;James Blunt,,25/04/2025,167142,67,,Spinnin' Records,,,,,,,,,,,,
Just Around the Corner,Tunnel Vision,Beach Bunny,,25/04/2025,193182,39,,Beach Bunny Music LLC,,,,,,,,,,,,
Waterboy,viagr aboys,Viagra Boys,,25/04/2025,178497,56,"post-punk,egg punk",Shrimptech Enterprises,,,,,,,,,,,,
how u been?,how u been?,Natalie Jane,,25/04/2025,154162,48,,10K Projects/Capitol Records,,,,,,,,,,,,
Concrete Cowboy,Concrete Cowboy,Lanie Gardner,,25/04/2025,147533,28,,Stoney Creek Records,,,,,,,,,,,,
There's A Part I Can't Get Back,There's A Part I Can't Get Back,Sunflower Bean,,22/04/2025,242001,0,,Lucky Number,,,,,,,,,,,,
Pink Elephant,Pink Elephant,Arcade Fire,,25/04/2025,284080,34,"indie rock,baroque pop",Columbia,,,,,,,,,,,,
Point and Shoot,Point and Shoot,Greg Freeman,,23/04/2025,185437,18,alt country,Transgressive Records,,,,,,,,,,,,
IF KARMA DOESN’T GET YOU (I WILL),IF KARMA DOESN’T GET YOU (I WILL),Lauren Spencer Smith,,25/04/2025,179133,57,,"Three Name Productions, Inc./ Island Records & Republic Records",,,,,,,,,,,,
LOOK @ GOD (feat. LaRussell),The Good The Bad The Dollar Menu,Ray Vaughn;LaRussell,,25/04/2025,218872,43,hyphy,Top Dawg Entertainment,,,,,,,,,,,,
No Secrets,No Secrets,Jessie J,,25/04/2025,189866,37,,D.A.P. Limited,,,,,,,,,,,,
Dream A Little Dream,Dream A Little Dream,Armin van Buuren;Sam Gray,,25/04/2025,176666,56,"trance,progressive trance,progressive house,electronica,edm",Armada Music,,,,,,,,,,,,
Ego,Ego,Elita,,24/04/2025,179986,29,,Delete Yourself,,,,,,,,,,,,
Hot Fun,Hot Fun,The Hellp,,24/04/2025,194260,46,"electroclash,new rave,hyperpop",Atlantic Records,,,,,,,,,,,,
Country in the Clouds,Country in the Clouds,Dylan Marlowe;Conner Smith,,25/04/2025,216718,48,country,Sony Music Nashville,,,,,,,,,,,,
77 - feat. Avril Lavigne,77 (feat. Avril Lavigne),Billy Idol;Avril Lavigne,,22/04/2025,173842,42,,BMG Rights Management (US) LLC,,,,,,,,,,,,
U Need 2 Leave,THE STREETS IS YOURS,Belly Gang Kushington,,25/04/2025,106666,37,,2025 Belly Gang Kushington/LVRN Records (Love Renaissance),,,,,,,,,,,,
Found Love,Found Love,Francis Mercier;Von Boch,,08/04/2025,200778,56,"afro house,afro tech,melodic house,tribal house,latin house,house",September Recordings,,,,,,,,,,,,
Consider Him - Live,1350 (Live),UPPERROOM;Abbie Gamboa,,25/04/2025,332977,45,"worship,christian",Upper Room II,,,,,,,,,,,,
Karma,Karma,2BYG,,25/04/2025,160847,39,new jack swing,Waystar Records PS/ Def Jam,,,,,,,,,,,,
Questions,Questions,Bells Larsen,,22/04/2025,265957,16,,Royal Mountain Records,,,,,,,,,,,,
Nina,Nina,Cold Court,,25/04/2025,207310,16,,Cold Court,,,,,,,,,,,,
In This Mess,In This Mess,Say Sue Me,,22/04/2025,395480,18,"jangle pop,dream pop",Damnably,,,,,,,,,,,,
GPS,GPS,DFZM;Jombriel;Jowell & Randy,,24/04/2025,231917,55,"salsa choke,rkt,reggaeton,urbano latino",WEA Latina,,,,,,,,,,,,
I Don´t Feel,I Don´t Feel,Aggy Ally,,25/04/2025,208944,25,,Aggy Ally,,,,,,,,,,,,
How To Get Her,Carolina Blue,John Morgan,,25/04/2025,299520,45,country,Broken Bow Records,,,,,,,,,,,,
Speed Dating,Speed Dating,DJ Sugarush;Jai Piccone;Hotel Rubio,,25/04/2025,167172,31,,Toothgems,,,,,,,,,,,,
